host_id,host_name,host_since,host_location,host_response_time,host_is_superhost,host_listings_count
10763865,Lydia,2013-12-22,"Málaga, Spain",within a few hours,f,1
71093240,Miguel,2016-05-09,"Málaga, Spain",within an hour,t,1
152787987,Alicia,2017-10-01,"Andalusia, Spain",within an hour,t,1
10333494,Carlos,2013-11-29,"Málaga, Spain",within an hour,f,7
514307581,Mount Joy,2023-05-11,"Málaga, Spain",within an hour,t,2
284019733,Alexis,2019-08-08,"England, United Kingdom",within an hour,f,1
516923217,Rocio,2023-05-28,Unknown,within an hour,f,1
18276825,Teresa,2014-07-17,"Málaga, Spain",within an hour,f,2
2848599,Isaac,2012-07-06,"Marbella, Spain",within an hour,t,11
298751301,Ángela Y Baba,2019-09-29,"Málaga, Spain",within an hour,t,2
360155922,Jose Pedro,2020-08-03,Unknown,within an hour,t,5
276872220,Ezequiel Hernan,2019-07-17,"Málaga, Spain",within an hour,t,1
133386523,Jose,2017-06-04,"Andalusia, Spain",within an hour,f,2
373339266,Silvia,2020-10-26,Unknown,within an hour,f,1
55598797,Victor Eloy,2016-01-21,"Málaga, Spain",within an hour,t,1
41025209,Maribel,2015-08-10,"Andalusia, Spain",within an hour,t,6
428756882,Maria Del Rocio,2021-10-24,"Málaga, Spain",Unknown,f,1
347409428,Gabriel,2020-05-24,Unknown,within a few hours,t,1
145805885,Andrea,2017-08-13,"Málaga, Spain",Unknown,f,2
300912345,Lina,2019-10-08,Unknown,within a day,f,1
466866180,Tomás,2022-06-30,Unknown,within an hour,t,1
496882796,Andrea,2023-01-19,Unknown,within a day,f,1
423382861,Daniele,2021-09-17,"Málaga, Spain",within an hour,t,1
521384710,Maria Lourdes,2023-06-22,Unknown,within an hour,t,1
186804965,Melchora,2018-04-28,"Málaga, Spain",within an hour,f,1
23440393,Jose,2014-11-07,"Málaga, Spain",within an hour,f,4
82771604,Claudia,2016-07-10,"Málaga, Spain",within an hour,f,5
1739208,Estefania,2012-02-12,Unknown,within an hour,t,4
65859107,Esther Y José Luis,2016-04-05,"Andalusia, Spain",Unknown,f,1
529460142,Teresa,2023-08-02,"Málaga, Spain",within an hour,f,1
497339603,Antonio,2023-01-22,Unknown,within an hour,f,1
16347304,Sarai,2014-06-03,Spain,within an hour,f,1
163457693,Javier,2017-12-20,"Málaga, Spain",within a few hours,f,1
17971688,Marivi,2014-07-11,"Santa Cruz de Tenerife, Spain",within an hour,t,1
254357062,Maria Dolores,2019-04-09,Unknown,Unknown,f,2
109796990,Carla,2017-01-04,"Málaga, Spain",within an hour,t,1
520804588,GuestReady,2023-06-19,Unknown,within an hour,f,1
575377687,Karen Eleonora,2024-05-02,Unknown,within an hour,f,1
491861698,Imad,2022-12-18,Unknown,a few days or more,f,3
463158755,J Lorenzo,2022-06-08,Unknown,within a few hours,f,2
154026618,Novasol,2017-10-10,Unknown,within an hour,f,526
57245911,Nacho,2016-02-03,"Málaga, Spain",within a few hours,t,2
179717585,Inaam,2018-03-21,"Málaga, Spain",within an hour,t,1
119973237,Marina,2017-03-09,"Andalusia, Spain",within a day,t,2
10163833,Veronica Y Laurent,2013-11-21,"Málaga, Spain",within an hour,f,3
111943290,David,2017-01-17,"Munich, Germany",within an hour,f,1
570386830,Carmen,2024-04-03,Unknown,within an hour,f,1
50501116,Rocio Y Pepi,2015-12-04,"Málaga, Spain",within an hour,t,1
445859023,Ignacio,2022-02-19,"Málaga, Spain",within an hour,t,1
514513905,Eva,2023-05-13,Unknown,within an hour,t,1
360830314,Purificacion,2020-08-06,Unknown,within a day,f,1
489887847,Denis,2022-12-01,"Madrid, Spain",within an hour,f,1
94057636,Candela,2016-09-07,"Balearic Islands, Spain",within an hour,t,1
154046886,Novasol,2017-10-10,Unknown,within an hour,f,70
251812916,Leila,2019-03-28,"Málaga, Spain",within an hour,t,1
6394124,Carlos,2013-05-14,"Málaga, Spain",Unknown,f,3
452464768,Sandra,2022-04-03,"Málaga, Spain",Unknown,f,1
356310410,Lorena,2020-07-14,Unknown,within an hour,Unknown,5
585727708,Cristina Deseada,2024-06-25,Unknown,Unknown,f,1
72083591,José Luis,2016-05-15,"Málaga, Spain",within an hour,t,1
332019247,Alejandro,2020-01-30,"Andalusia, Spain",within an hour,f,2
40762655,Jose Manuel,2015-08-07,"Málaga, Spain",within a few hours,f,1
33460406,Alberto,2015-05-15,"Málaga, Spain",within an hour,t,1
554854631,Grazina,2024-01-06,"Málaga, Spain",within an hour,f,1
476677318,Miguel,2022-08-25,Unknown,within a few hours,f,1
497876112,Mirko,2023-01-25,Unknown,within a day,f,1
327091839,Cristina,2020-01-13,"Málaga, Spain",within an hour,f,1
481779654,María,2022-10-01,Unknown,within an hour,f,1
510909246,Piso El Palo,2023-04-20,Unknown,within an hour,t,1
270230553,Linda - BELVILLA,2019-06-21,"Zürich, Switzerland",within an hour,f,791
51688277,Javi,2015-12-18,"Mijas, Spain",within a day,f,1
70929829,Graham,2016-05-08,Unknown,Unknown,f,1
465027302,Karen,2022-06-19,Unknown,within a day,f,1
20148078,Beatrice,2014-08-17,"Málaga, Spain",within an hour,t,1
262729086,Alberto,2019-05-19,"Benalmádena, Spain",a few days or more,f,1
341324373,Melyay,2020-03-11,"Málaga, Spain",within an hour,f,2
196551708,Salvador,2018-06-19,"Málaga, Spain",Unknown,f,1
511858224,Franco,2023-04-26,Unknown,a few days or more,f,1
141523466,Novasol,2017-07-20,Croatia,within an hour,f,224
275295141,Juan,2019-07-11,"Málaga, Spain",within a day,f,2
315101202,Adam,2019-12-06,"London, United Kingdom",within a few hours,f,1
44615322,Ayber,2015-09-19,"Málaga, Spain",Unknown,f,1
245383204,Javier,2019-02-25,Netherlands,Unknown,f,1
582715395,Bartosz,2024-06-10,Unknown,within an hour,f,1
45659012,Luisa,2015-10-03,Spain,within an hour,t,1
579817208,Jose Juan,2024-05-26,"Málaga, Spain",within an hour,f,1
511745341,Oksana,2023-04-25,Unknown,within a few hours,t,1
89653097,Jose Miguel,2016-08-13,"Cártama, Spain",Unknown,f,1
351311234,Alex,2020-06-22,"Málaga, Spain",within a day,f,1
266835011,Antonio,2019-06-06,"Marbella, Spain",a few days or more,f,1
546609533,Francisca Maria,2023-11-15,Unknown,within an hour,f,1
71267914,Lukas,2016-05-10,"Málaga, Spain",within a few hours,t,1
431408711,Ana,2021-11-11,"Málaga, Spain",within a day,f,1
8014967,Consuelo,2013-08-07,"Málaga, Spain",within a day,f,1
82241858,Lydia,2016-07-07,Unknown,within an hour,Unknown,2
532622885,Jo,2023-08-18,Unknown,within a few hours,f,1
151787435,Seño Ana,2017-09-23,"Andalusia, Spain",Unknown,f,1
76113358,Nella,2016-06-06,"Málaga, Spain",Unknown,f,1
27205638,Lore,2015-02-04,"Málaga, Spain",within an hour,f,2
33989100,Inmaculada,2015-05-22,"Málaga, Spain",within an hour,f,1
228352661,Angel,2018-11-30,"Málaga, Spain",within an hour,t,1
197980390,Rafael,2018-06-25,"Málaga, Spain",within an hour,f,1
7378338,Mercedes,2013-07-09,"Frankfurt, Germany",within an hour,t,1
34257023,Gloria,2015-05-26,"Málaga, Spain",within an hour,t,1
5995192,Pilar,2013-04-19,"Málaga, Spain",within an hour,t,1
227962,Lidia,2010-09-08,"Málaga, Spain",within an hour,f,1
502008686,Alvaro,2023-02-20,"Málaga, Spain",Unknown,f,1
508703112,Azahara,2023-04-05,Unknown,within a day,f,1
455169686,Mónica,2022-04-20,Unknown,within an hour,f,1
425138262,Moe,2021-09-29,Unknown,within an hour,f,1
201978344,Veronica,2018-07-13,"Málaga, Spain",within an hour,f,1
463376852,Dolores,2022-06-09,Unknown,within a few hours,f,1
194735792,Rubén,2018-06-10,Unknown,Unknown,f,1
102525137,Hector,2016-11-04,"Málaga, Spain",Unknown,f,1
3264679,Emanuele,2012-08-15,"Málaga, Spain",within an hour,f,4
453941932,Araceli,2022-04-12,"Málaga, Spain",Unknown,f,1
508573151,Eva,2023-04-04,Unknown,within an hour,f,1
410221343,Novasol,2021-07-01,Unknown,within an hour,f,496
585061420,David Alejandro,2024-06-22,Unknown,Unknown,f,1
29802085,Paolo,2015-03-22,"Málaga, Spain",within an hour,f,1
153097551,Cristina,2017-10-03,"Estacion de Cartama, Spain",within an hour,f,2
439074505,Travelnest,2022-01-05,Unknown,within an hour,f,2632
45975375,Nelly,2015-10-07,"Málaga, Spain",within a few hours,f,2
141514985,Novasol,2017-07-20,Croatia,within an hour,f,239
76064516,Mercedes,2016-06-06,"Marbella, Spain",within an hour,t,2
153911255,Novasol,2017-10-09,Sweden,within an hour,f,283
567063182,Angel Manuel,2024-03-14,Unknown,within an hour,f,1
22289428,Carolina,2014-10-08,"Munich, Germany",within an hour,f,1
171514181,Maria,2018-02-03,"Málaga, Spain",a few days or more,f,1
96455864,Jose Antonio,2016-09-23,"Málaga, Spain",within a few hours,f,1
567012984,Vanesa,2024-03-14,Unknown,within an hour,f,1
51288461,Emad,2015-12-14,"Málaga, Spain",Unknown,f,2
71371222,Francisco Javier,2016-05-10,Unknown,Unknown,f,1
524084898,David,2023-07-06,Unknown,Unknown,f,1
563214830,Susana,2024-02-21,Unknown,within an hour,f,1
57532790,Jorge,2016-02-05,"Geneva, Switzerland",within a few hours,f,1
520613292,Miguel Angel,2023-06-18,Unknown,within a few hours,f,1
577395959,Casavenya,2024-05-13,Unknown,within an hour,f,1
67467685,Laura,2016-04-16,"Málaga, Spain",Unknown,f,1
34418669,Francisco Javier,2015-05-28,"Marbella, Spain",within an hour,t,1
185914686,Robert,2018-04-23,"Stockholm, Sweden",within an hour,t,1
525670808,Placida,2023-07-14,"Málaga, Spain",a few days or more,f,1
21510953,Carmen,2014-09-19,Spain,within an hour,t,1
143468407,Novasol,2017-07-31,Norway,within an hour,f,367
206731746,Yoemel,2018-08-01,Unknown,a few days or more,f,1
501247395,Diana,2023-02-15,Unknown,within an hour,f,1
12828040,Christine,2014-03-05,"Andalusia, Spain",within an hour,t,1
153920869,Novasol,2017-10-09,Poland,within an hour,f,862
133284547,Marta,2017-06-03,"Málaga, Spain",within an hour,f,1
42856775,Antonia,2015-08-29,Unknown,a few days or more,f,1
124236718,José Manuel,2017-04-04,"Málaga, Spain",within an hour,t,1
308700187,Israel,2019-11-11,Spain,a few days or more,f,1
8071505,Marco & Robert    Malaga-Feeling,2013-08-10,"Andalusia, Spain",within an hour,Unknown,7
6535138,Ana,2013-05-23,"Málaga, Spain",within an hour,f,1
5930950,Gonzalo,2013-04-15,"Uppsala, Sweden",within an hour,f,2
507438148,Juan Ramón,2023-03-28,Unknown,Unknown,f,1
505008600,Edyer,2023-03-12,"Benalmádena, Spain",within an hour,t,7
496627368,Freeya,2023-01-17,Unknown,within a few hours,t,1
586405041,Olimpia,2024-06-29,Unknown,Unknown,f,1
453920875,Ralf,2022-04-12,Unknown,within an hour,t,1
462254571,Karel,2022-06-02,Unknown,Unknown,f,1
17007187,Antonia,2014-06-19,"Palma de Mallorca, Spain",within an hour,f,6
291240294,Richard,2019-09-03,Unknown,within an hour,t,1
362133646,Alistair,2020-08-13,"Mijas, Spain",within an hour,t,6
409338955,Luis,2021-06-26,"Málaga, Spain",within an hour,t,1
78687956,Rocio Del Mar,2016-06-19,"Málaga, Spain",within an hour,f,1
586218350,Fatima,2024-06-28,Unknown,Unknown,f,1
16238871,Alberto,2014-06-01,"Málaga, Spain",Unknown,f,1
107806452,Diego,2016-12-19,"Málaga, Spain",Unknown,f,1
104468534,Juanjo,2016-11-20,"Marbella, Spain",within an hour,f,1
174694627,Jean Gabriel,2018-02-22,"Lausanne, Switzerland",within an hour,f,1
514894744,Iván,2023-05-15,Unknown,Unknown,f,1
261955071,Yolanda,2019-05-15,Unknown,within an hour,f,1
82262464,Mario,2016-07-07,"Málaga, Spain",within an hour,t,2
581917067,David,2024-06-06,Unknown,Unknown,f,1
485009187,Guillermo,2022-10-25,"Málaga, Spain",within an hour,t,1
414257082,Андрей,2021-07-21,Unknown,within an hour,f,3
420840600,Nabil,2021-08-30,"Málaga, Spain",within an hour,f,1
49752746,Dali,2015-11-23,"Toronto, Canada",within an hour,t,2
414110781,Olga Alcira,2021-07-20,"Málaga, Spain",within an hour,f,1
115670786,Erika,2017-02-09,"Málaga, Spain",within a few hours,t,1
160086272,Tori,2017-11-25,"Dublin, Ireland",within a day,f,1
30533479,Martin,2015-04-03,"Málaga, Spain",within an hour,f,6
262978578,Elena,2019-05-20,"Andalusia, Spain",within an hour,Unknown,12
572131583,Virginia,2024-04-13,Unknown,within an hour,f,1
210163173,Emma,2018-08-17,"England, United Kingdom",within a day,f,1
524987388,Pablo,2023-07-11,Unknown,within an hour,f,2
14844921,Berengere,2014-04-28,"Basel, Switzerland",within a day,f,1
583756157,Cristian,2024-06-16,Unknown,within an hour,f,1
239128466,Thessa,2019-01-26,Unknown,Unknown,f,1
342379279,Juan,2020-03-24,"Málaga, Spain",within an hour,t,1
67009934,Jaime,2016-04-13,"Málaga, Spain",a few days or more,f,1
72498659,Patrick,2016-05-17,Unknown,within an hour,t,1
577343441,Elisa,2024-05-13,"Málaga, Spain",Unknown,Unknown,3
411009243,Holger,2021-07-05,"Málaga, Spain",within an hour,f,1
443788294,Antonio,2022-02-06,Unknown,Unknown,t,1
38997552,Marina,2015-07-20,Unknown,within an hour,f,1
34588099,Cony,2015-05-30,"Málaga, Spain",within an hour,t,1
310486446,Francisco,2019-11-18,"Málaga, Spain",Unknown,f,1
16889558,Jacobo,2014-06-17,"Málaga, Spain",within a few hours,f,2
13864380,Loreto,2014-04-03,"Málaga, Spain",within an hour,f,1
67314863,Lourdes,2016-04-15,"Málaga, Spain",within a few hours,f,2
338329991,José Y Carmen María,2020-02-23,"Madrid, Spain",Unknown,f,1
344480527,Barbatuke,2020-04-23,Unknown,within an hour,f,1
6141117,Jose,2013-04-29,"Málaga, Spain",within an hour,f,1
66326484,Carlota,2016-04-08,"Málaga, Spain",Unknown,f,1
544572905,Marisol,2023-11-02,Unknown,within an hour,f,1
6284399,Carola,2013-05-08,"Málaga, Spain",Unknown,f,1
71071489,Maria,2016-05-09,Unknown,within an hour,f,1
3592319,Carlos Miguel,2012-09-17,"Malaga, Spain",within a few hours,f,1
54118206,Marcos,2016-01-10,"Málaga, Spain",within an hour,f,3
121270201,Sebastián,2017-03-17,"Málaga, Spain",Unknown,f,1
578965725,Rosa María,2024-05-22,Unknown,Unknown,f,2
447364256,Nicolas,2022-03-01,"Málaga, Spain",within a day,f,3
53798006,Maria,2016-01-08,"Málaga, Spain",within a day,t,1
22884789,Eugenia,2014-10-23,"Málaga, Spain",within a day,f,1
46732765,Pedro,2015-10-16,"Málaga, Spain",within an hour,t,1
16186624,Barbara,2014-05-30,"Málaga, Spain",within an hour,f,1
203070038,TESS Vacacional,2018-07-17,"Málaga, Spain",within an hour,f,40
67852057,Belen,2016-04-19,"Málaga, Spain",within an hour,t,1
15918765,Jasper,2014-05-24,"Málaga, Spain",within an hour,t,1
303126695,Daniel,2019-10-18,"Cártama, Spain",within an hour,f,5
26588204,Jose,2015-01-23,"Málaga, Spain",within a few hours,f,2
514857820,Modesta,2023-05-15,"Málaga, Spain",within a few hours,f,3
457626380,Muhammad Sheraz,2022-05-05,"Málaga, Spain",within an hour,t,1
111095600,Adrián,2017-01-12,"Málaga, Spain",within an hour,t,1
441204392,José,2022-01-19,"Málaga, Spain",within an hour,t,2
249355685,Oliver,2019-03-17,"Andalusia, Spain",within an hour,t,1
125996894,Carmen Pilar,2017-04-15,"Málaga, Spain",within a few hours,f,1
901239,Alejandro,2011-08-01,"Malaga, Spain",within a day,t,1
533480155,Stanislav,2023-08-23,"Málaga, Spain",within an hour,f,2
61063256,Aranzazu,2016-03-01,"Málaga, Spain",within an hour,f,1
90511197,Ana,2016-08-17,Unknown,within an hour,f,4
424871917,Florence,2021-09-27,Unknown,within an hour,t,1
429018844,Mateo,2021-10-25,"Málaga, Spain",within an hour,f,1
120868417,Claudia,2017-03-15,"Málaga, Spain",within an hour,t,1
524789494,Sonia,2023-07-10,Unknown,within a few hours,t,1
19579008,Guadalupe,2014-08-06,"Málaga, Spain",within an hour,f,3
205077943,Gloria,2018-07-25,"Málaga, Spain",within an hour,f,1
302539643,Marta,2019-10-15,"Andalusia, Spain",Unknown,f,1
584409788,Jose Manuel,2024-06-19,Unknown,within an hour,f,1
545925761,Shady,2023-11-10,"Málaga, Spain",within an hour,f,1
563953176,Maria,2024-02-25,Unknown,within an hour,f,1
466391157,Patricia,2022-06-27,"Benalmádena, Spain",Unknown,f,3
116523323,Carol,2017-02-15,"Málaga, Spain",Unknown,f,1
168098879,Alexeva,2018-01-16,"Málaga, Spain",within an hour,f,1
149942832,Pablo Y Anabela,2017-09-10,"Málaga, Spain",a few days or more,f,1
2853210,Adrián,2012-07-06,"Málaga, Spain",within an hour,f,1
193823800,María Eva,2018-06-06,"Madrid, Spain",within an hour,f,1
465761036,La Atalaya,2022-06-23,Unknown,within an hour,t,1
253264034,María Del Mar,2019-04-04,"Málaga, Spain",Unknown,f,2
267165820,Karin,2019-06-08,Unknown,within an hour,f,1
349583021,Montse,2020-06-11,"Andalusia, Spain",Unknown,f,1
29340764,Javier,2015-03-14,"Málaga, Spain",within a few hours,f,2
77322529,Laetitia,2016-06-12,"Fontenay-le-Comte, France",a few days or more,f,1
43930592,Gonzalo,2015-09-11,"Madrid, Spain",within a few hours,f,1
172946964,Anthuanett,2018-02-12,"Málaga, Spain",within a few hours,f,1
13947891,Aclaete,2014-04-06,"Málaga, Spain",within an hour,f,2
462009760,Mohamed,2022-06-01,Unknown,within a day,f,1
567543755,Andres,2024-03-17,Unknown,a few days or more,f,1
23603298,Heima,2014-11-11,"Madrid, Spain",within an hour,t,27
572040793,Macarena,2024-04-13,"Málaga, Spain",within an hour,f,1
6525225,Jose,2013-05-22,"Andalusia, Spain",within a day,f,2
580557445,Miguel Ignacio,2024-05-30,Unknown,within an hour,f,1
3798354,Silvia,2012-10-08,"Malaga, Spain",within a few hours,t,1
563187157,Jorge,2024-02-21,Unknown,Unknown,f,1
317852687,Armando,2019-12-15,Unknown,within a day,f,1
532001478,Paola,2023-08-15,"Málaga, Spain",Unknown,f,1
33095241,Manuel,2015-05-11,"Madrid, Spain",within a few hours,f,2
127889734,Jesus,2017-04-27,"Torremolinos, Spain",within an hour,f,1
211148844,La Choza,2018-08-22,"Málaga, Spain",within an hour,f,1
457736310,Toñi,2022-05-06,"Málaga, Spain",within an hour,f,1
575004251,M.A,2024-04-30,Unknown,within an hour,f,1
522419827,Josefina,2023-06-27,Unknown,within an hour,t,1
304341541,Michael,2019-10-24,"Münster, Germany",within an hour,f,1
3592565,Raquel,2012-09-17,"Málaga, Spain",Unknown,f,1
199924623,Marta,2018-07-04,Unknown,within an hour,f,1
470836648,Felipe,2022-07-21,"Málaga, Spain",within an hour,f,1
35093304,Antonio,2015-06-05,"Málaga, Spain",Unknown,f,1
278136593,Enrique,2019-07-22,Unknown,a few days or more,f,1
347988349,Maria,2020-05-29,Unknown,Unknown,f,1
141547098,Novasol,2017-07-20,Germany,within an hour,f,357
299244779,Lucja,2019-10-01,"Málaga, Spain",within an hour,f,1
428092394,Anunciacion,2021-10-19,Unknown,within a few hours,f,2
442933564,Antonio,2022-01-31,Unknown,within an hour,f,1
526969823,Valeria,2023-07-20,"Málaga, Spain",within a day,f,1
495869443,Toñi,2023-01-13,Unknown,within an hour,f,1
469264676,Maria De Los Santos,2022-07-13,Unknown,within an hour,t,2
557988801,Jesus,2024-01-22,Unknown,a few days or more,f,1
583667606,Juan,2024-06-15,Unknown,within an hour,f,1
488230260,Lourdes,2022-11-18,Unknown,Unknown,f,1
510642128,Salvatore,2023-04-18,"Málaga, Spain",within an hour,f,1
33756472,Silvia,2015-05-19,"Málaga, Spain",within an hour,t,1
514995133,Pablo,2023-05-16,Unknown,within a day,f,1
530516799,Danna Camila,2023-08-07,Unknown,Unknown,f,1
338256041,Alesia,2020-02-23,"Málaga, Spain",within an hour,t,1
92584921,Fabiola,2016-08-30,"Málaga, Spain",within an hour,f,1
351934838,Dusan,2020-06-26,"Marbella, Spain",within an hour,f,1
33139011,Isabel,2015-05-11,"Granada, Spain",within an hour,f,1
374205184,Estudios Y Proyectos Ruiz,2020-11-02,Unknown,Unknown,f,1
187879492,Hebelén,2018-05-04,"Málaga, Spain",within an hour,f,1
346745667,Belen,2020-05-19,Spain,within a few hours,t,1
523081697,José,2023-07-01,Unknown,a few days or more,f,1
432051358,"Loic, Estelle And Co",2021-11-15,Unknown,Unknown,f,1
526251004,Jose Antonio,2023-07-17,Unknown,within an hour,f,1
487025037,Ana,2022-11-09,Unknown,within an hour,t,2
100812260,Encarnación,2016-10-22,Unknown,Unknown,f,1
547063978,Juan,2023-11-18,Unknown,Unknown,f,1
469401556,Emilio,2022-07-14,Unknown,within an hour,f,1
524354481,Santiago,2023-07-07,"Málaga, Spain",within a few hours,f,1
480575297,Marta,2022-09-22,"Málaga, Spain",within an hour,f,1
503436308,Juan,2023-03-01,Unknown,within an hour,f,1
496259307,Raul,2023-01-15,Unknown,within an hour,f,1
219880877,Lucía Sánchez,2018-10-10,"Málaga, Spain",within an hour,f,1
212687015,Raquel,2018-08-30,"Villaviciosa de Odón, Spain",a few days or more,f,1
542519406,Cristina,2023-10-19,Unknown,within an hour,f,1
104191482,Mymy,2016-11-18,"Lyon, France",within a day,f,1
101710304,Manuel,2016-10-29,"Málaga, Spain",within an hour,t,1
565343710,Fernando,2024-03-04,Unknown,within an hour,f,1
197560612,Francisco,2018-06-23,"Málaga, Spain",within an hour,f,4
