listing_id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_listings_count,longitude,latitude,room_type,accommodates,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,base_price
833099393513250235,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.4187916,36.7215226,Entire home/apt,6,46,36,2,4.8,f,3.27,1800
1108776333232388256,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.422736893,36.720087209,Entire home/apt,4,0,0,0,Unknown,t,Unknown,74
894948780155504377,8544512,Malaga Center Flat,2013-08-31,"Málaga, Spain",within an hour,98%,f,73,-4.4144733,36.7258126,Entire home/apt,4,19,16,0,4.47,t,1.4,77
565143110536852472,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.422022,36.717407,Entire home/apt,6,26,1,0,4.77,t,0.96,159
50614858,89812313,Ele,2016-08-14,"Andalusia, Spain",within an hour,100%,Unknown,85,-4.42342,36.71997,Entire home/apt,3,42,3,0,4.81,t,1.15,80
684043652914508774,467074946,Fernando,2022-07-01,Unknown,within an hour,100%,f,3,-4.4206087,36.7260604,Entire home/apt,4,6,3,1,4.83,t,0.29,225
822315735379041690,152016953,Del Parque Flats,2017-09-25,"Málaga, Spain",within an hour,100%,f,84,-4.420549404,36.726616655,Entire home/apt,4,1,1,0,5.0,t,0.1,43
13662267,79418042,INMálaga,2016-06-23,"Málaga, Spain",within an hour,100%,f,41,-4.42222,36.71958,Entire home/apt,2,6,1,0,4.83,t,0.07,110
811600546255697699,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.4192085,36.7215002,Entire home/apt,6,36,23,0,4.75,t,2.23,2000
978749309231772171,151527355,Urbe10,2017-09-21,"Rincón de la Victoria, Spain",within an hour,98%,f,44,-4.421269039325699,36.7172097174567,Entire home/apt,8,12,12,2,4.33,t,1.4,113
37578260,174519477,Laura,2018-02-21,"Málaga, Spain",within a few hours,100%,f,5,-4.42343,36.72169,Entire home/apt,4,8,3,0,4.88,t,0.19,200
1038962975294269156,23300642,Malaga,2014-11-03,"Andalusia, Spain",within an hour,100%,f,25,-4.4197494,36.7256014,Entire home/apt,4,1,1,0,5.0,t,0.21,145
52016873,420702807,"Proamac Malaga, S.L.",2021-08-29,"Málaga, Spain",within an hour,100%,f,10,-4.423695,36.722519,Entire home/apt,4,14,6,2,4.43,t,0.48,105
17582672,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42402,36.72322,Entire home/apt,4,9,4,1,4.56,t,0.19,160
1120158713036277442,152016953,Del Parque Flats,2017-09-25,"Málaga, Spain",within an hour,100%,f,84,-4.42265,36.7200767,Entire home/apt,3,1,1,1,4.0,t,1.0,77
43539347,23300642,Malaga,2014-11-03,"Andalusia, Spain",within an hour,100%,f,25,-4.42013,36.72565,Entire home/apt,6,25,16,1,4.8,t,0.53,105
572992987583228721,126386697,Lu&Cia,2017-04-18,"Málaga, Spain",within an hour,100%,f,44,-4.41999,36.72562,Entire home/apt,4,61,12,0,4.52,t,2.16,80
51880349,45749342,Malagasuite Showroom,2015-10-04,"Málaga, Spain",within an hour,98%,f,110,-4.42112,36.71662,Entire home/apt,4,12,1,0,3.83,f,0.35,115
843874661953953668,399961266,Gestitur,2021-05-04,Unknown,within an hour,100%,f,62,-4.4229943,36.7208604,Entire home/apt,5,3,2,0,5.0,t,0.21,400
717190026621896263,21521353,Leandro,2014-09-19,"Málaga, Spain",within an hour,100%,f,56,-4.4144096,36.7259791,Entire home/apt,4,40,11,0,4.53,t,1.85,250
44115957,350657985,Be Mate,2020-06-18,Unknown,within an hour,100%,f,3,-4.42468,36.72303,Entire home/apt,5,20,3,1,4.9,t,0.55,999
25092852,79418042,INMálaga,2016-06-23,"Málaga, Spain",within an hour,100%,f,41,-4.42,36.72165,Entire home/apt,6,41,3,0,4.56,t,0.56,140
773081560431709221,80839530,Homerti,2016-06-30,Unknown,within an hour,99%,f,1214,-4.42071,36.72599,Entire home/apt,3,24,7,0,4.58,t,1.38,368
28603204,80225433,I Loft Malaga,2016-06-27,"Málaga, Spain",within an hour,100%,f,239,-4.42268,36.71781,Entire home/apt,5,1,0,0,4.0,t,0.03,90
41386800,152016953,Del Parque Flats,2017-09-25,"Málaga, Spain",within an hour,100%,f,84,-4.42475,36.72345,Entire home/apt,4,32,0,0,4.53,t,0.61,68
562062699827067224,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.422022,36.717407,Entire home/apt,6,3,2,0,4.67,t,0.13,159
35124086,80225433,I Loft Malaga,2016-06-27,"Málaga, Spain",within an hour,100%,f,239,-4.41465,36.72606,Entire home/apt,4,7,1,0,4.0,t,0.11,80
1124552957611054990,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.4196523,36.7267895,Entire home/apt,4,4,4,2,5.0,f,2.86,1500
1110724587122396294,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.425258480754764,36.722779741572296,Entire home/apt,4,1,1,0,5.0,t,0.42,177
1176747777939657538,14844921,Berengere,2014-04-28,"Basel, Switzerland",within a day,100%,f,1,-4.422943802274468,36.71675628525483,Entire home/apt,4,0,0,0,Unknown,f,Unknown,150
1180171565890257541,583756157,Cristian,2024-06-16,Unknown,within an hour,58%,f,1,-4.4229698,36.720246,Entire home/apt,7,0,0,0,Unknown,t,Unknown,179
54034176,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.422022,36.717407,Entire home/apt,4,0,0,0,Unknown,t,Unknown,151
52644978,126386697,Lu&Cia,2017-04-18,"Málaga, Spain",within an hour,100%,f,44,-4.41252,36.72838,Entire home/apt,2,8,1,0,4.5,t,0.24,55
983389204773981264,233811452,Enjoy,2019-01-02,"Saint-Jean-de-Monts, France",within an hour,97%,f,29,-4.416536362677448,36.72579902065684,Private room,2,0,0,0,Unknown,t,Unknown,59
909180082395015219,152016953,Del Parque Flats,2017-09-25,"Málaga, Spain",within an hour,100%,f,84,-4.414715363,36.726924444,Entire home/apt,3,6,4,0,4.33,t,0.48,60
803512120707071405,107522592,Adrien Armand,2016-12-17,"Andalusia, Spain",within an hour,100%,f,2,-4.41493,36.72649,Entire home/apt,2,43,25,1,3.93,t,2.5,100
1160944457585882974,239128466,Thessa,2019-01-26,Unknown,Unknown,Unknown,f,1,-4.424731247127056,36.72302766389737,Entire home/apt,4,0,0,0,Unknown,t,Unknown,400
544879135951601592,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.422022,36.717407,Entire home/apt,6,5,2,0,4.2,t,0.19,159
53038658,91431043,Jose,2016-08-23,"Málaga, Spain",within an hour,100%,f,21,-4.4212,36.72007,Entire home/apt,6,27,9,2,4.96,t,0.83,150
751099096533866776,21521353,Leandro,2014-09-19,"Málaga, Spain",within an hour,100%,f,56,-4.413139673016366,36.72766770982598,Entire home/apt,5,25,15,3,4.36,t,1.37,300
44221890,215081090,Weys Home Andalucia,2018-09-12,Unknown,within an hour,100%,f,9,-4.42199,36.72042,Private room,2,5,0,0,4.6,t,0.14,125
44222261,215081090,Weys Home Andalucia,2018-09-12,Unknown,within an hour,100%,f,9,-4.42198,36.7215,Private room,2,1,0,0,5.0,t,0.03,125
565143131645042083,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.422022,36.717407,Entire home/apt,6,3,1,0,4.67,t,0.11,159
31972550,239723163,Ana,2019-01-29,"Málaga, Spain",Unknown,Unknown,f,8,-4.42334,36.72035,Entire home/apt,2,2,0,0,5.0,t,0.06,106
51477328,152016953,Del Parque Flats,2017-09-25,"Málaga, Spain",within an hour,100%,f,84,-4.42223,36.71705,Entire home/apt,6,13,1,0,4.38,t,0.38,142
44041014,277109500,Juan Carlos,2019-07-18,Unknown,within an hour,100%,f,3,-4.42195,36.72089,Entire home/apt,2,192,61,4,4.54,t,4.01,70
28493632,215081090,Weys Home Andalucia,2018-09-12,Unknown,within an hour,100%,f,9,-4.4236,36.72098,Entire home/apt,7,137,22,2,4.47,t,1.94,170
935511984433158806,342379279,Juan,2020-03-24,"Málaga, Spain",within an hour,100%,t,1,-4.4195151,36.7215379,Entire home/apt,6,21,21,3,4.9,t,1.97,166
22764358,134824010,Emilio,2017-06-13,"Málaga, Spain",within an hour,100%,t,7,-4.42011,36.72112,Entire home/apt,2,6,1,0,4.67,t,0.08,100
46657720,46055741,Ricardo,2015-10-08,"Málaga, Spain",within an hour,100%,f,46,-4.4133,36.72715,Entire home/apt,4,7,3,0,5.0,t,0.18,59
45280009,152016953,Del Parque Flats,2017-09-25,"Málaga, Spain",within an hour,100%,f,84,-4.42164,36.71993,Entire home/apt,4,8,1,0,4.13,t,0.23,63
41375127,67009934,Jaime,2016-04-13,"Málaga, Spain",a few days or more,20%,f,1,-4.42103,36.71759,Entire home/apt,4,0,0,0,Unknown,f,Unknown,110
1138308548942029310,536144736,Malaga Royal Apartments,2023-09-08,"Málaga, Spain",within an hour,100%,f,4,-4.4236549,36.72382229999999,Entire home/apt,6,1,1,1,5.0,f,1.0,200
52250313,72498659,Patrick,2016-05-17,Unknown,within an hour,100%,t,1,-4.41265,36.72586,Entire home/apt,5,37,6,0,4.89,t,1.18,111
1090568518881816777,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.4240850863667225,36.7230184348614,Entire home/apt,4,0,0,0,Unknown,t,Unknown,206
942811723879357326,74612894,Katerina,2016-05-29,"Andalusia, Spain",within an hour,100%,t,7,-4.413446599999999,36.7255873,Entire home/apt,3,3,3,0,5.0,t,0.66,200
22765087,134824010,Emilio,2017-06-13,"Málaga, Spain",within an hour,100%,t,7,-4.4201,36.72111,Entire home/apt,4,0,0,0,Unknown,t,Unknown,220
937586578676989648,524987388,Pablo,2023-07-11,Unknown,within an hour,100%,f,2,-4.422609899999999,36.7209608,Entire home/apt,2,3,3,1,4.33,f,0.28,120
43619007,23300642,Malaga,2014-11-03,"Andalusia, Spain",within an hour,100%,f,25,-4.41823,36.72141,Entire home/apt,4,6,0,0,4.0,t,0.2,99
939048863254958928,283758972,Oumayma,2019-08-07,"Málaga, Spain",within an hour,100%,t,6,-4.4212775,36.7224541,Entire home/apt,4,41,41,3,4.95,f,3.66,150
1155790721625542124,577343441,Elisa,2024-05-13,"Málaga, Spain",Unknown,Unknown,Unknown,3,-4.421474163077965,36.7228137516422,Entire home/apt,4,0,0,0,Unknown,f,Unknown,110
5114247,7222872,Ana,2013-07-01,"Alhaurín de la Torre, Spain",within an hour,100%,t,2,-4.41357,36.72682,Entire home/apt,2,12,0,0,4.58,f,0.11,82
772423812017982250,151527355,Urbe10,2017-09-21,"Rincón de la Victoria, Spain",within an hour,98%,f,44,-4.42168,36.71892,Entire home/apt,4,87,54,2,4.46,t,4.59,89
590025921974292524,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.422993,36.72126,Entire home/apt,4,2,0,0,5.0,t,0.08,105
802190684691419830,451597464,Coeo,2022-03-28,"Málaga, Spain",within an hour,100%,t,14,-4.421884299999999,36.7257451,Entire home/apt,3,55,28,1,4.87,t,3.14,999
1107882125194220311,411009243,Holger,2021-07-05,"Málaga, Spain",within an hour,100%,f,1,-4.421882317843945,36.72872001020773,Entire home/apt,5,7,7,2,5.0,t,2.56,110
1099431181910579449,305264537,Shanti,2019-10-29,"Málaga, Spain",within an hour,100%,f,6,-4.424449085492279,36.72432116507637,Entire home/apt,2,1,1,0,4.0,t,0.34,80
983401351189212965,233811452,Enjoy,2019-01-02,"Saint-Jean-de-Monts, France",within an hour,97%,f,29,-4.415224075627386,36.72515758102239,Private room,3,0,0,0,Unknown,t,Unknown,54
944704419685587932,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.422087775,36.72461876,Entire home/apt,5,2,2,0,3.5,t,0.29,60
556189288242179793,443788294,Antonio,2022-02-06,Unknown,Unknown,Unknown,t,1,-4.41456,36.72555,Entire home/apt,5,17,3,0,4.71,t,0.62,150
708579312958374242,156881428,Good Vibes Apartments,2017-10-31,"Málaga, Spain",within an hour,100%,f,19,-4.42021,36.72688,Entire home/apt,6,44,21,1,4.75,t,2.04,195
950477097303222421,245521015,Domingo Moreau Sl,2019-02-26,"Málaga, Spain",within an hour,100%,f,48,-4.4251533,36.7225924,Entire home/apt,6,0,0,0,Unknown,t,Unknown,64
16021776,38997552,Marina,2015-07-20,Unknown,within an hour,100%,f,1,-4.42245,36.72035,Entire home/apt,6,30,4,0,4.43,f,0.33,110
32488347,94736627,Rocío,2016-09-12,"Andalusia, Spain",within an hour,100%,t,59,-4.42322,36.72276,Entire home/apt,6,28,12,1,4.71,t,0.46,393
6610046,34588099,Cony,2015-05-30,"Málaga, Spain",within an hour,100%,t,1,-4.42053,36.72485,Entire home/apt,4,356,43,6,4.87,f,3.23,110
41810286,329266025,Welcome,2020-01-20,"Málaga, Spain",within a few hours,93%,f,52,-4.42422,36.72467,Entire home/apt,3,3,0,0,2.33,f,0.06,49
893414353346791087,433266407,OndaLuz,2021-11-24,Unknown,within an hour,99%,f,21,-4.42432,36.7226,Entire home/apt,10,3,2,0,4.33,t,0.23,3000
14527888,89812313,Ele,2016-08-14,"Andalusia, Spain",within an hour,100%,Unknown,85,-4.42201,36.72324,Entire home/apt,4,105,9,0,4.62,t,1.11,60
40271487,310486446,Francisco,2019-11-18,"Málaga, Spain",Unknown,Unknown,f,1,-4.419877052307129,36.72551727294922,Entire home/apt,4,1,0,0,5.0,t,0.04,90
1133157377097565283,558509097,Beehive,2024-01-25,Unknown,within an hour,100%,f,14,-4.425858015823303,36.72227603356359,Private room,2,0,0,0,Unknown,t,Unknown,150
45680476,367987060,Jose Antonio,2020-09-17,Unknown,within an hour,100%,f,8,-4.4177,36.72255,Private room,2,12,1,0,4.33,t,0.32,42
812728069586550561,451597379,Ruiz Villafranca,2022-03-28,Unknown,within an hour,100%,f,3,-4.420961999999999,36.7216104,Entire home/apt,2,37,22,2,4.59,t,2.16,139
1068231027965767107,39336748,Esperanza,2015-07-23,"Málaga, Spain",within an hour,100%,f,2,-4.425119161037367,36.71955137443266,Private room,2,45,45,13,4.58,f,10.0,45
1180390256716268208,3264679,Emanuele,2012-08-15,"Málaga, Spain",within an hour,100%,f,4,-4.4288602,36.7128056,Private room,1,0,0,0,Unknown,t,Unknown,29
1152653402038975343,576248696,Tatiana,2024-05-07,Unknown,within an hour,100%,f,10,-4.42758247551912,36.71216190765561,Private room,2,6,6,5,4.67,f,4.19,69
1160653055389579243,89705945,Antonio.,2016-08-13,"Málaga, Spain",within an hour,100%,f,61,-4.420325930878809,36.72450651284444,Entire home/apt,3,4,4,4,4.75,t,4.0,555
1017295108443155454,386135253,Arkadiusz,2021-01-26,"Stary Toruń, Poland",within an hour,100%,t,2,-4.4203947857022285,36.72642574472113,Entire home/apt,6,6,6,3,5.0,t,3.21,249
1123406243582023369,11973745,Manuel,2014-02-05,"Málaga, Spain",within an hour,90%,Unknown,7,-4.419638203023554,36.726317667253525,Entire home/apt,2,6,6,1,4.17,f,2.28,50
52358667,16889558,Jacobo,2014-06-17,"Málaga, Spain",within a few hours,100%,f,2,-4.41846,36.72038,Entire home/apt,6,0,0,0,Unknown,f,Unknown,500
36548988,13864380,Loreto,2014-04-03,"Málaga, Spain",within an hour,100%,f,1,-4.42056,36.72685,Entire home/apt,8,15,2,0,4.87,t,0.25,90
892551074083408171,324236176,Ondaluz Malaga,2020-01-04,Unknown,within an hour,100%,f,10,-4.42267,36.71915,Entire home/apt,6,0,0,0,Unknown,f,Unknown,150
41282374,324236176,Ondaluz Malaga,2020-01-04,Unknown,within an hour,100%,f,10,-4.42186,36.7184,Entire home/apt,15,14,9,0,4.07,f,0.67,300
1104213126599685649,11973745,Manuel,2014-02-05,"Málaga, Spain",within an hour,90%,Unknown,7,-4.4193256,36.7260072,Entire home/apt,2,3,3,0,2.33,f,0.76,45
1003378678977362029,250112582,HomeAbroad Apartments,2019-03-20,"Andalusia, Spain",within an hour,90%,f,39,-4.420800633399397,36.71977589760812,Entire home/apt,6,1,1,0,3.0,t,0.13,133
39938375,152016953,Del Parque Flats,2017-09-25,"Málaga, Spain",within an hour,100%,f,84,-4.42195,36.72167,Entire home/apt,2,39,23,3,4.28,t,1.06,57
1146103666842099581,45595072,Viviana,2015-10-02,"Málaga, Spain",within an hour,100%,f,2,-4.4179211,36.7238462,Entire home/apt,2,4,4,4,4.75,f,4.0,82
38666541,152016953,Del Parque Flats,2017-09-25,"Málaga, Spain",within an hour,100%,f,84,-4.42129,36.72187,Entire home/apt,4,29,13,2,4.31,t,0.5,40
922488749877585131,61977582,Salva Y Javi,2016-03-07,"Málaga, Spain",within an hour,100%,f,91,-4.4187113,36.72324890000001,Entire home/apt,2,8,8,2,4.63,t,0.68,65
15800178,80225433,I Loft Malaga,2016-06-27,"Málaga, Spain",within an hour,100%,f,239,-4.42445,36.71802,Entire home/apt,4,33,3,0,4.91,t,0.38,100
1086094423402558363,142180797,Rafa,2017-07-24,"Málaga, Spain",within an hour,100%,f,4,-4.419794433566212,36.72467681374641,Entire home/apt,2,18,18,4,4.5,f,4.29,45
1183259045207974421,17499500,Homeabout,2014-07-01,"Madrid, Spain",within an hour,98%,f,104,-4.4181291,36.7262062,Entire home/apt,4,0,0,0,Unknown,t,Unknown,80
1154063306328395131,10333494,Carlos,2013-11-29,"Málaga, Spain",within an hour,100%,f,7,-4.4209137,36.7220677,Entire home/apt,4,0,0,0,Unknown,t,Unknown,150
49730647,151527355,Urbe10,2017-09-21,"Rincón de la Victoria, Spain",within an hour,98%,f,44,-4.42189,36.72114,Entire home/apt,6,98,23,2,4.71,t,2.59,95
701868031371731217,428065882,Maria,2021-10-19,Unknown,Unknown,Unknown,f,7,-4.4209,36.72105,Entire home/apt,2,0,0,0,Unknown,t,Unknown,200
43503097,23300642,Malaga,2014-11-03,"Andalusia, Spain",within an hour,100%,f,25,-4.4191,36.72592,Entire home/apt,4,13,0,0,4.23,t,0.28,93
1146200633370309112,180681967,David,2018-03-26,Unknown,within an hour,100%,f,6,-4.4181530349947495,36.72400182881312,Entire home/apt,3,2,2,2,4.0,t,2.0,86
827298322465387379,493486989,Tennessee,2022-12-30,Unknown,within an hour,100%,f,7,-4.4179783336628935,36.72321525770092,Entire home/apt,2,1,1,0,2.0,t,0.09,90
52871548,428065882,Maria,2021-10-19,Unknown,Unknown,Unknown,f,7,-4.42109,36.72126,Entire home/apt,2,0,0,0,Unknown,t,Unknown,160
827316241416805423,493486989,Tennessee,2022-12-30,Unknown,within an hour,100%,f,7,-4.41826,36.72261,Entire home/apt,4,2,2,0,4.5,t,0.18,115
30953121,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.4185,36.72252,Entire home/apt,5,25,12,0,4.76,t,0.41,174
661274564686366409,79418042,INMálaga,2016-06-23,"Málaga, Spain",within an hour,100%,f,41,-4.42403,36.71905,Entire home/apt,2,6,1,0,4.67,t,0.25,100
589927933345655130,67314863,Lourdes,2016-04-15,"Málaga, Spain",within a few hours,100%,f,2,-4.424162,36.715878,Entire home/apt,3,1,1,0,5.0,t,0.08,80
715754626305235839,40571478,La Casa De La Alameda,2015-08-05,"Andalusia, Spain",within a day,100%,t,13,-4.4251622,36.7173144,Entire home/apt,4,5,1,0,5.0,t,0.39,200
1136057007067934344,12671310,Suzanne,2014-02-28,Unknown,within a day,100%,f,2,-4.418612536048178,36.725015946207535,Entire home/apt,4,0,0,0,Unknown,f,Unknown,150
929506494449684273,523706776,Los Biznagales,2023-07-04,Unknown,within an hour,77%,t,5,-4.418912265606682,36.72457901023398,Entire home/apt,6,10,10,1,5.0,t,0.93,220
1081634206979691500,542671577,Space,2023-10-20,Unknown,within an hour,100%,f,188,-4.419042457136806,36.72193091725983,Private room,2,0,0,0,Unknown,t,Unknown,232
775360273682805314,2477923,Caleta Homes,2012-05-27,"Andalucía, Spain",within an hour,100%,f,108,-4.4184541,36.7236029,Entire home/apt,4,5,5,0,4.4,t,0.6,102
563802682841173347,329266025,Welcome,2020-01-20,"Málaga, Spain",within a few hours,93%,f,52,-4.41943,36.72491,Private room,4,78,25,0,4.49,f,2.78,30
898999154360370063,422332697,Stay In,2021-09-09,Unknown,within an hour,97%,f,45,-4.41806,36.72414,Entire home/apt,14,0,0,0,Unknown,f,Unknown,390
42424022,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.41906,36.72337,Entire home/apt,6,33,0,0,4.39,t,0.63,110
43997591,80225433,I Loft Malaga,2016-06-27,"Málaga, Spain",within an hour,100%,f,239,-4.42493,36.71615,Entire home/apt,6,5,0,0,4.8,t,0.11,102
37821722,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42754,36.71142,Entire home/apt,4,12,8,0,4.0,t,0.26,80
47889750,153519271,Homingbook,2017-10-06,"Málaga, Spain",within a few hours,88%,f,26,-4.42703,36.71282,Entire home/apt,4,16,0,0,4.81,t,0.46,162
43997599,80225433,I Loft Malaga,2016-06-27,"Málaga, Spain",within an hour,100%,f,239,-4.42537,36.71655,Entire home/apt,6,18,2,0,4.78,t,0.4,95
668725649110355083,278821830,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,t,131,-4.4244951,36.7130404,Entire home/apt,8,83,41,4,4.7,t,3.57,120
923736099047956599,17499500,Homeabout,2014-07-01,"Madrid, Spain",within an hour,98%,f,104,-4.41861,36.7265,Private room,2,9,9,0,4.33,t,0.93,46
785995471906100123,12755454,Medyfarm Gestion,2014-03-03,"Málaga, Spain",within an hour,94%,f,23,-4.4248427,36.7164591,Entire home/apt,6,4,4,1,5.0,t,0.36,140
552149064423819303,136554031,SkySea,2017-06-23,Unknown,within an hour,99%,f,23,-4.42042,36.72266,Entire home/apt,7,53,27,1,4.7,t,1.99,400
51596573,329266025,Welcome,2020-01-20,"Málaga, Spain",within a few hours,93%,f,52,-4.41804,36.72308,Entire home/apt,16,3,3,0,3.0,f,0.3,390
18286111,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.42534,36.71881,Entire home/apt,4,11,3,0,4.91,t,0.13,130
1094321173016734154,305264537,Shanti,2019-10-29,"Málaga, Spain",within an hour,100%,f,6,-4.422677358715835,36.72268670527525,Private room,2,13,13,1,4.92,t,3.02,79
51739387,338329991,José Y Carmen María,2020-02-23,"Madrid, Spain",Unknown,Unknown,f,1,-4.42461,36.71501,Entire home/apt,6,15,1,0,4.67,t,0.45,500
1119384435046035271,336339051,Fernando,2020-02-15,"Andalusia, Spain",within an hour,98%,Unknown,46,-4.4258276928915805,36.71915683479276,Entire home/apt,4,2,2,0,5.0,t,0.77,275
53091920,429406198,City Center,2021-10-28,Unknown,within an hour,93%,f,18,-4.41845,36.72527,Private room,2,55,21,2,4.11,f,1.73,26
848470844801181136,344480527,Barbatuke,2020-04-23,Unknown,within an hour,70%,f,1,-4.4188791,36.7250328,Private room,2,6,6,2,4.33,t,0.98,70
766529991378294190,71255240,Andrea,2016-05-10,"Málaga, Spain",within an hour,100%,Unknown,60,-4.4198567,36.7228912,Entire home/apt,6,62,42,2,4.65,t,3.62,97
509829431618194599,61977582,Salva Y Javi,2016-03-07,"Málaga, Spain",within an hour,100%,f,91,-4.42008,36.72413,Entire home/apt,6,45,17,1,4.71,f,1.52,125
701866328188050344,428065882,Maria,2021-10-19,Unknown,Unknown,Unknown,f,7,-4.41956,36.72297,Entire home/apt,2,1,1,0,5.0,t,0.09,200
41500962,89812313,Ele,2016-08-14,"Andalusia, Spain",within an hour,100%,Unknown,85,-4.42807,36.71184,Entire home/apt,4,12,2,0,4.92,t,0.23,65
41641113,80225433,I Loft Malaga,2016-06-27,"Málaga, Spain",within an hour,100%,f,239,-4.42509,36.714,Entire home/apt,6,29,5,0,4.52,t,0.79,102
681748392147628610,17499500,Homeabout,2014-07-01,"Madrid, Spain",within an hour,98%,f,104,-4.419212916672725,36.72654216011411,Private room,10,6,2,0,4.17,t,0.31,122
50930574,102906432,Mariano,2016-11-07,"Ramos Mejía, Argentina",within an hour,94%,f,11,-4.42901,36.71907,Entire home/apt,4,2,0,0,5.0,f,0.06,200
558362148370940398,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.428883953550562,36.71391728403748,Entire home/apt,4,16,10,0,4.19,t,0.56,70
771462069580730496,153519271,Homingbook,2017-10-06,"Málaga, Spain",within a few hours,88%,f,26,-4.42906,36.71273,Entire home/apt,6,15,13,1,4.33,f,0.81,162
30009525,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.4249,36.71847,Entire home/apt,4,2,0,0,4.0,t,0.03,149
827305676553016698,493486989,Tennessee,2022-12-30,Unknown,within an hour,100%,f,7,-4.41955,36.72326,Entire home/apt,4,1,0,0,5.0,t,0.07,115
1176784802886102610,11973745,Manuel,2014-02-05,"Málaga, Spain",within an hour,90%,Unknown,7,-4.420135822646639,36.72468194886449,Entire home/apt,2,1,1,1,2.0,f,1.0,80
827308786481893279,493486989,Tennessee,2022-12-30,Unknown,within an hour,100%,f,7,-4.41943,36.72331,Entire home/apt,2,3,1,0,4.0,t,0.2,90
1081858298966613966,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.4280794,36.7199412,Entire home/apt,6,2,2,0,4.0,t,0.47,100
45845143,239083539,Alvaro,2019-01-26,"Málaga, Spain",within an hour,100%,f,8,-4.42539,36.71744,Entire home/apt,7,24,2,0,4.71,t,0.57,90
43512462,23300642,Malaga,2014-11-03,"Andalusia, Spain",within an hour,100%,f,25,-4.42061,36.72424,Entire home/apt,4,8,0,0,4.25,t,0.23,87
680915474908599255,101418638,Margarita,2016-10-26,"Málaga, Spain",within an hour,100%,f,43,-4.4200476,36.724702,Entire home/apt,2,0,0,0,Unknown,t,Unknown,80
50837170,317065206,María,2019-12-13,"Málaga, Spain",within an hour,98%,f,91,-4.426723,36.7133357,Entire home/apt,2,42,27,0,4.38,t,1.17,60
4634360,6141117,Jose,2013-04-29,"Málaga, Spain",within an hour,100%,f,1,-4.42457,36.71408,Entire home/apt,4,11,4,0,4.73,f,0.1,105
44428758,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42553,36.71516,Entire home/apt,6,8,3,0,4.25,t,0.18,84
1131948556035359721,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.4241,36.7194,Entire home/apt,4,0,0,0,Unknown,t,Unknown,78
613504462624961689,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42622,36.7133,Entire home/apt,7,7,6,0,4.57,t,0.43,350
29671364,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.4198,36.72317,Entire home/apt,8,26,8,0,4.38,t,0.5,250
1086262047663761265,298633288,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,f,78,-4.4282774,36.7201622,Entire home/apt,3,3,3,0,4.33,t,0.9,55
1035475872302342609,66326484,Carlota,2016-04-08,"Málaga, Spain",Unknown,Unknown,f,1,-4.420128166882143,36.72360103105286,Entire home/apt,3,0,0,0,Unknown,t,Unknown,120
827319707473428314,493486989,Tennessee,2022-12-30,Unknown,within an hour,100%,f,7,-4.41986,36.72346,Entire home/apt,2,0,0,0,Unknown,t,Unknown,90
45680484,367987060,Jose Antonio,2020-09-17,Unknown,within an hour,100%,f,8,-4.41898,36.72475,Private room,2,59,6,0,4.42,t,1.33,40
